train_no,train_name,origin_station,destination_station,off_day,station_order,station_name,arrival_time,departure_time,journey_day,page_number
807,Pabna Express,Dhaka,Pabna,Wednesday,4.0,Shaheed M Mansur Ali,17:58,17:58,1.0,15.0
807,Pabna Express,Dhaka,Pabna,Wednesday,5.0,Ullapara,18:29,18:29,1.0,15.0
807,Pabna Express,Dhaka,Pabna,Wednesday,6.0,Baral Bridge,19:02,19:02,1.0,15.0
807,Pabna Express,Dhaka,Pabna,Wednesday,7.0,Chatmohar,19:20,19:20,1.0,15.0
807,Pabna Express,Dhaka,Pabna,Wednesday,8.0,Majhgram Jn,20:05,20:05,1.0,15.0
807,Pabna Express,Dhaka,Pabna,Wednesday,9.0,Dashuria,20:18,20:18,1.0,15.0
807,Pabna Express,Dhaka,Pabna,Wednesday,10.0,Tebunia,20:32,20:32,1.0,15.0
807,Pabna Express,Dhaka,Pabna,Wednesday,11.0,Pabna,21:00,,1.0,15.0
808,Pabna Express,Pabna,Dhaka,Wednesday,1.0,Pabna,,08:25,1.0,15.0
808,Pabna Express,Pabna,Dhaka,Wednesday,2.0,Tebunia,08:40,08:40,1.0,16.0
808,Pabna Express,Pabna,Dhaka,Wednesday,3.0,Dashuria,08:55,08:55,1.0,16.0
808,Pabna Express,Pabna,Dhaka,Wednesday,4.0,Majhgram Jn,09:25,09:25,1.0,16.0
808,Pabna Express,Pabna,Dhaka,Wednesday,5.0,Chatmohar,09:45,09:45,1.0,16.0
808,Pabna Express,Pabna,Dhaka,Wednesday,6.0,Baral Bridge,10:08,10:08,1.0,16.0
808,Pabna Express,Pabna,Dhaka,Wednesday,7.0,Ullapara,10:33,10:33,1.0,16.0
808,Pabna Express,Pabna,Dhaka,Wednesday,8.0,Shaheed M Mansur Ali,10:52,10:52,1.0,16.0
808,Pabna Express,Pabna,Dhaka,Wednesday,9.0,Tangail,12:04,12:04,1.0,16.0
808,Pabna Express,Pabna,Dhaka,Wednesday,10.0,Dhaka Airport,13:38,13:38,1.0,16.0
808,Pabna Express,Pabna,Dhaka,Wednesday,11.0,Dhaka,14:10,,1.0,15.0
809,Burimari Express,Dhaka,Burimari,Wednesday,1.0,Dhaka,,08:30,1.0,16.0
809,Burimari Express,Dhaka,Burimari,Wednesday,2.0,Dhaka Airport,08:58,08:58,1.0,16.0
809,Burimari Express,Dhaka,Burimari,Wednesday,3.0,Ishwardi Bypass,12:32,12:32,1.0,16.0
809,Burimari Express,Dhaka,Burimari,Wednesday,4.0,Natore,13:05,13:05,1.0,16.0
809,Burimari Express,Dhaka,Burimari,Wednesday,5.0,Santahar Jn,14:20,14:20,1.0,16.0
809,Burimari Express,Dhaka,Burimari,Wednesday,6.0,Bogura,15:05,15:05,1.0,16.0
809,Burimari Express,Dhaka,Burimari,Wednesday,7.0,Mahimaganj,15:48,15:48,1.0,16.0
809,Burimari Express,Dhaka,Burimari,Wednesday,8.0,Bonarpara Jn,16:03,16:03,1.0,16.0
809,Burimari Express,Dhaka,Burimari,Wednesday,9.0,Gaibandha,16:33,16:33,1.0,16.0
809,Burimari Express,Dhaka,Burimari,Wednesday,10.0,Kaunia Jn,17:46,17:46,1.0,16.0
809,Burimari Express,Dhaka,Burimari,Wednesday,11.0,Lalmonirhat,18:30,18:30,1.0,16.0
809,Burimari Express,Dhaka,Burimari,Wednesday,12.0,Hatibandha,19:26,19:26,1.0,16.0
809,Burimari Express,Dhaka,Burimari,Wednesday,13.0,Patgram,20:03,20:03,1.0,16.0
809,Burimari Express,Dhaka,Burimari,Wednesday,14.0,Burimari,20:20,,1.0,16.0
810,Burimari Express,Burimari,Dhaka,Tuesday,1.0,Burimari,,21:20,1.0,16.0
810,Burimari Express,Burimari,Dhaka,Tuesday,2.0,Patgram,21:38,21:38,1.0,16.0
810,Burimari Express,Burimari,Dhaka,Tuesday,3.0,Hatibandha,22:13,22:13,1.0,16.0
810,Burimari Express,Burimari,Dhaka,Tuesday,4.0,Lalmonirhat,23:20,23:20,1.0,16.0
810,Burimari Express,Burimari,Dhaka,Tuesday,5.0,Kaunia Jn,23:46,23:46,1.0,16.0
810,Burimari Express,Burimari,Dhaka,Tuesday,6.0,Gaibandha,00:55,00:55,2.0,16.0
810,Burimari Express,Burimari,Dhaka,Tuesday,7.0,Bonarpara Jn,01:20,01:20,2.0,16.0
810,Burimari Express,Burimari,Dhaka,Tuesday,8.0,Mahimaganj,01:32,01:32,2.0,16.0
810,Burimari Express,Burimari,Dhaka,Tuesday,9.0,Bogura,02:16,02:16,2.0,16.0
810,Burimari Express,Burimari,Dhaka,Tuesday,10.0,Santahar Jn,03:05,03:05,2.0,16.0
810,Burimari Express,Burimari,Dhaka,Tuesday,11.0,Natore,04:04,04:04,2.0,16.0
810,Burimari Express,Burimari,Dhaka,Tuesday,12.0,Dhaka Airport,08:13,08:13,2.0,16.0
810,Burimari Express,Burimari,Dhaka,Tuesday,13.0,Dhaka,08:50,,2.0,16.0
811,Express,Chattogram,Dhaka,,1.0,Chattogram,,23:00,1.0,16.0
811,Express,Chattogram,Dhaka,,2.0,Dhaka Airport,03:30,03:30,2.0,16.0
811,Express,Chattogram,Dhaka,,3.0,Dhaka,04:00,,2.0,16.0
812,Express,Dhaka,Chattogram,,1.0,Dhaka,,22:30,1.0,16.0
812,Express,Dhaka,Chattogram,,2.0,Dhaka Airport,22:57,22:57,1.0,16.0
812,Express,Dhaka,Chattogram,,3.0,Chattogram,03:40,,2.0,16.0
813,Cox's Bazar Express,Cox's Bazar,Dhaka,Monday,1.0,Cox's Bazar,,12:30,1.0,16.0
813,Cox's Bazar Express,Cox's Bazar,Dhaka,Monday,2.0,Chattogram,16:00,16:00,1.0,16.0
813,Cox's Bazar Express,Cox's Bazar,Dhaka,Monday,3.0,Dhaka Airport,20:35,20:35,1.0,16.0
813,Cox's Bazar Express,Cox's Bazar,Dhaka,Monday,4.0,Dhaka,21:00,,1.0,16.0
814,Cox's Bazar Express,Dhaka,Cox's Bazar,Monday,1.0,Dhaka,,23:00,1.0,16.0
814,Cox's Bazar Express,Dhaka,Cox's Bazar,Monday,2.0,Dhaka Airport,23:28,23:28,1.0,16.0
814,Cox's Bazar Express,Dhaka,Cox's Bazar,Monday,3.0,Chattogram,04:20,04:20,2.0,16.0
814,Cox's Bazar Express,Dhaka,Cox's Bazar,Monday,4.0,Cox's Bazar,07:20,,2.0,16.0
815,Parjatak Express,Cox's Bazar,Dhaka,Sunday,1.0,Cox's Bazar,,19:45,1.0,16.0
815,Parjatak Express,Cox's Bazar,Dhaka,Sunday,2.0,Chattogram,23:15,23:15,1.0,16.0
815,Parjatak Express,Cox's Bazar,Dhaka,Sunday,3.0,Dhaka Airport,03:54,03:54,2.0,16.0
815,Parjatak Express,Cox's Bazar,Dhaka,Sunday,4.0,Dhaka,04:20,,2.0,16.0
816,Parjatak Express,Dhaka,Cox's Bazar,Sunday,1.0,Dhaka,,06:15,1.0,16.0
816,Parjatak Express,Dhaka,Cox's Bazar,Sunday,2.0,Dhaka Airport,06:43,06:43,1.0,16.0
816,Parjatak Express,Dhaka,Cox's Bazar,Sunday,3.0,Chattogram,11:40,11:40,1.0,16.0
816,Parjatak Express,Dhaka,Cox's Bazar,Sunday,4.0,Cox's Bazar,14:40,,1.0,16.0
817,Subarnachar Express,Noakhali,Dhaka,,1.0,Noakhali,,14:30,1.0,16.0
817,Subarnachar Express,Noakhali,Dhaka,,2.0,Maizdee Court,14:40,14:40,1.0,16.0
817,Subarnachar Express,Noakhali,Dhaka,,3.0,Choumuhani,14:56,14:56,1.0,16.0
817,Subarnachar Express,Noakhali,Dhaka,,4.0,Bajra,15:07,15:07,1.0,16.0
817,Subarnachar Express,Noakhali,Dhaka,,5.0,Sonaimuri,15:18,15:18,1.0,16.0
817,Subarnachar Express,Noakhali,Dhaka,,6.0,Natherpetua,15:33,15:33,1.0,16.0
817,Subarnachar Express,Noakhali,Dhaka,,7.0,Laksam Jn,16:00,16:00,1.0,16.0
817,Subarnachar Express,Noakhali,Dhaka,,8.0,Cumilla,16:27,16:27,1.0,16.0
817,Subarnachar Express,Noakhali,Dhaka,,9.0,Kasba,17:02,17:02,1.0,16.0
817,Subarnachar Express,Noakhali,Dhaka,,10.0,Akhaura Jn,17:30,17:30,1.0,16.0
817,Subarnachar Express,Noakhali,Dhaka,,11.0,Brahmanbaria,17:51,17:51,1.0,16.0
817,Subarnachar Express,Noakhali,Dhaka,,12.0,Bhairab Bazar Jn,18:13,18:13,1.0,16.0
817,Subarnachar Express,Noakhali,Dhaka,,13.0,Narsingdi,18:45,18:45,1.0,16.0
817,Subarnachar Express,Noakhali,Dhaka,,14.0,Dhaka Airport,19:35,19:35,1.0,16.0
817,Subarnachar Express,Noakhali,Dhaka,,15.0,Dhaka,20:15,,1.0,16.0
818,Subarnachar Express,Dhaka,Noakhali,,1.0,Dhaka,,08:00,1.0,16.0
818,Subarnachar Express,Dhaka,Noakhali,,2.0,Dhaka Airport,08:36,08:36,1.0,17.0
818,Subarnachar Express,Dhaka,Noakhali,,3.0,Narsingdi,09:17,09:17,1.0,17.0
818,Subarnachar Express,Dhaka,Noakhali,,4.0,Bhairab Bazar Jn,09:50,09:50,1.0,17.0
818,Subarnachar Express,Dhaka,Noakhali,,5.0,Brahmanbaria,10:14,10:14,1.0,17.0
818,Subarnachar Express,Dhaka,Noakhali,,6.0,Akhaura Jn,10:40,10:40,1.0,17.0
818,Subarnachar Express,Dhaka,Noakhali,,7.0,Kasba,10:58,10:58,1.0,17.0
818,Subarnachar Express,Dhaka,Noakhali,,8.0,Cumilla,11:32,11:32,1.0,17.0
818,Subarnachar Express,Dhaka,Noakhali,,9.0,Laksam Jn,12:00,12:00,1.0,17.0
818,Subarnachar Express,Dhaka,Noakhali,,10.0,Natherpetua,12:23,12:23,1.0,17.0
818,Subarnachar Express,Dhaka,Noakhali,,11.0,Sonaimuri,12:38,12:38,1.0,17.0
818,Subarnachar Express,Dhaka,Noakhali,,12.0,Bajra,12:48,12:48,1.0,17.0
818,Subarnachar Express,Dhaka,Noakhali,,13.0,Choumuhani,12:59,12:59,1.0,17.0
818,Subarnachar Express,Dhaka,Noakhali,,14.0,Maizdee Court,13:15,13:15,1.0,17.0
818,Subarnachar Express,Dhaka,Noakhali,,15.0,Noakhali,13:30,,1.0,16.0
819,Tanguar Express,Dhaka,Sylhet,,1.0,Dhaka,,09:30,1.0,17.0
819,Tanguar Express,Dhaka,Sylhet,,2.0,Dhaka Airport,09:57,09:57,1.0,17.0
819,Tanguar Express,Dhaka,Sylhet,,3.0,Sreemangal,13:03,13:03,1.0,17.0
819,Tanguar Express,Dhaka,Sylhet,,4.0,Sylhet,15:00,,1.0,17.0
820,Tanguar Express,Sylhet,Dhaka,,1.0,Sylhet,,18:00,1.0,17.0
820,Tanguar Express,Sylhet,Dhaka,,2.0,Sreemangal,19:51,19:51,1.0,17.0
820,Tanguar Express,Sylhet,Dhaka,,3.0,Dhaka Airport,23:00,23:00,1.0,17.0
820,Tanguar Express,Sylhet,Dhaka,,4.0,Dhaka,23:30,,1.0,17.0
821,Saikat Express,Chattogram,Cox's Bazar,Monday,1.0,Chattogram,,06:15,1.0,17.0
821,Saikat Express,Chattogram,Cox's Bazar,Monday,2.0,Sholoshahar Jn,06:27,06:27,1.0,17.0
821,Saikat Express,Chattogram,Cox's Bazar,Monday,3.0,Jan Ali Hat,06:41,06:41,1.0,17.0
821,Saikat Express,Chattogram,Cox's Bazar,Monday,4.0,Patiya,07:07,07:07,1.0,17.0
821,Saikat Express,Chattogram,Cox's Bazar,Monday,5.0,Dohazari,07:31,07:31,1.0,17.0
821,Saikat Express,Chattogram,Cox's Bazar,Monday,6.0,Satkania,07:44,07:44,1.0,17.0
821,Saikat Express,Chattogram,Cox's Bazar,Monday,7.0,Lohagara,08:23,08:23,1.0,17.0
821,Saikat Express,Chattogram,Cox's Bazar,Monday,8.0,Chakaria,08:37,08:37,1.0,17.0
821,Saikat Express,Chattogram,Cox's Bazar,Monday,9.0,Dulahazara,09:00,09:00,1.0,17.0
821,Saikat Express,Chattogram,Cox's Bazar,Monday,10.0,Ramu,09:33,09:33,1.0,17.0
821,Saikat Express,Chattogram,Cox's Bazar,Monday,11.0,Cox's Bazar,09:50,,1.0,17.0
822,Probal Express,Cox's Bazar,Chattogram,Monday,1.0,Cox's Bazar,,10:20,1.0,17.0
822,Probal Express,Cox's Bazar,Chattogram,Monday,2.0,Ramu,10:35,10:35,1.0,17.0
822,Probal Express,Cox's Bazar,Chattogram,Monday,3.0,Islamabad,10:53,10:53,1.0,17.0
822,Probal Express,Cox's Bazar,Chattogram,Monday,4.0,Dulahazara,11:12,11:12,1.0,17.0
822,Probal Express,Cox's Bazar,Chattogram,Monday,5.0,Chakaria,11:33,11:33,1.0,17.0
822,Probal Express,Cox's Bazar,Chattogram,Monday,6.0,Lohagara,12:13,12:13,1.0,17.0
822,Probal Express,Cox's Bazar,Chattogram,Monday,7.0,Satkania,12:28,12:28,1.0,17.0
822,Probal Express,Cox's Bazar,Chattogram,Monday,8.0,Dohazari,12:44,12:44,1.0,17.0
822,Probal Express,Cox's Bazar,Chattogram,Monday,9.0,Patiya,13:08,13:08,1.0,17.0
822,Probal Express,Cox's Bazar,Chattogram,Monday,10.0,Gomdandi,13:28,13:28,1.0,17.0
822,Probal Express,Cox's Bazar,Chattogram,Monday,11.0,Sholoshahar Jn,13:52,13:52,1.0,17.0
822,Probal Express,Cox's Bazar,Chattogram,Monday,12.0,Chattogram,14:10,,1.0,17.0
823,Probal Express,Chattogram,Cox's Bazar,Monday,1.0,Chattogram,,15:10,1.0,17.0
823,Probal Express,Chattogram,Cox's Bazar,Monday,2.0,Sholoshahar Jn,15:23,15:23,1.0,17.0
823,Probal Express,Chattogram,Cox's Bazar,Monday,3.0,Gomdandi,15:42,15:42,1.0,17.0
823,Probal Express,Chattogram,Cox's Bazar,Monday,4.0,Patiya,16:02,16:02,1.0,17.0
823,Probal Express,Chattogram,Cox's Bazar,Monday,5.0,Dohazari,16:24,16:24,1.0,17.0
823,Probal Express,Chattogram,Cox's Bazar,Monday,6.0,Satkania,16:37,16:37,1.0,17.0
823,Probal Express,Chattogram,Cox's Bazar,Monday,7.0,Lohagara,16:52,16:52,1.0,17.0
823,Probal Express,Chattogram,Cox's Bazar,Monday,8.0,Chakaria,17:34,17:34,1.0,17.0
823,Probal Express,Chattogram,Cox's Bazar,Monday,9.0,Dulahazara,17:58,17:58,1.0,17.0
823,Probal Express,Chattogram,Cox's Bazar,Monday,10.0,Islamabad,18:17,18:17,1.0,17.0
823,Probal Express,Chattogram,Cox's Bazar,Monday,11.0,Ramu,18:36,18:36,1.0,17.0
823,Probal Express,Chattogram,Cox's Bazar,Monday,12.0,Cox's Bazar,19:00,,1.0,17.0
824,Saikat Express,Cox's Bazar,Chattogram,Monday,1.0,Cox's Bazar,,20:00,1.0,17.0
824,Saikat Express,Cox's Bazar,Chattogram,Monday,2.0,Ramu,20:17,20:17,1.0,17.0
824,Saikat Express,Cox's Bazar,Chattogram,Monday,3.0,Dulahazara,20:50,20:50,1.0,17.0
824,Saikat Express,Cox's Bazar,Chattogram,Monday,4.0,Chakaria,21:14,21:14,1.0,17.0
824,Saikat Express,Cox's Bazar,Chattogram,Monday,5.0,Satkania,22:07,22:07,1.0,17.0
824,Saikat Express,Cox's Bazar,Chattogram,Monday,6.0,Dohazari,22:20,22:20,1.0,17.0
824,Saikat Express,Cox's Bazar,Chattogram,Monday,7.0,Patiya,22:44,22:44,1.0,17.0
824,Saikat Express,Cox's Bazar,Chattogram,Monday,8.0,Jan Ali Hat,23:12,23:12,1.0,17.0
824,Saikat Express,Cox's Bazar,Chattogram,Monday,9.0,Sholoshahar Jn,23:25,23:25,1.0,17.0
824,Saikat Express,Cox's Bazar,Chattogram,Monday,10.0,Chattogram,23:50,,1.0,17.0
825,Jahanabad Express,Khulna,Dhaka,Monday,1.0,Khulna,,06:00,1.0,17.0
825,Jahanabad Express,Khulna,Dhaka,Monday,2.0,Noapara,06:36,06:36,1.0,17.0
825,Jahanabad Express,Khulna,Dhaka,Monday,3.0,Singia Jn,06:53,06:53,1.0,17.0
825,Jahanabad Express,Khulna,Dhaka,Monday,4.0,Narail,07:16,07:16,1.0,17.0
825,Jahanabad Express,Khulna,Dhaka,Monday,5.0,Lohagara,07:31,07:31,1.0,17.0
825,Jahanabad Express,Khulna,Dhaka,Monday,6.0,Kashiani Jn,07:44,07:44,1.0,17.0
825,Jahanabad Express,Khulna,Dhaka,Monday,7.0,Bhanga Jn,08:16,08:16,1.0,17.0
825,Jahanabad Express,Khulna,Dhaka,Monday,8.0,Dhaka,09:45,,1.0,17.0
826,Jahanabad Express,Dhaka,Khulna,Monday,1.0,Dhaka,,20:00,1.0,17.0
826,Jahanabad Express,Dhaka,Khulna,Monday,2.0,Bhanga Jn,21:06,21:06,1.0,17.0
826,Jahanabad Express,Dhaka,Khulna,Monday,3.0,Kashiani Jn,21:37,21:37,1.0,17.0
826,Jahanabad Express,Dhaka,Khulna,Monday,4.0,Lohagara,21:50,21:50,1.0,17.0
826,Jahanabad Express,Dhaka,Khulna,Monday,5.0,Narail,22:06,22:06,1.0,17.0
826,Jahanabad Express,Dhaka,Khulna,Monday,6.0,Singia Jn,22:40,22:40,1.0,17.0
826,Jahanabad Express,Dhaka,Khulna,Monday,7.0,Noapara,22:56,22:56,1.0,17.0
826,Jahanabad Express,Dhaka,Khulna,Monday,8.0,Khulna,23:45,,1.0,17.0
827,Ruposhi Bangla Express,Benapole,Dhaka,Monday,1.0,Benapole,,15:25,1.0,17.0
827,Ruposhi Bangla Express,Benapole,Dhaka,Monday,2.0,Jashore Jn,16:15,16:15,1.0,17.0
827,Ruposhi Bangla Express,Benapole,Dhaka,Monday,3.0,Narail,16:46,16:46,1.0,17.0
827,Ruposhi Bangla Express,Benapole,Dhaka,Monday,4.0,Kashiani Jn,17:11,17:11,1.0,17.0
827,Ruposhi Bangla Express,Benapole,Dhaka,Monday,5.0,Bhanga Jn,17:47,17:47,1.0,17.0
827,Ruposhi Bangla Express,Benapole,Dhaka,Monday,6.0,Dhaka,19:00,,1.0,17.0
828,Ruposhi Bangla Express,Dhaka,Benapole,Monday,1.0,Dhaka,,10:45,1.0,18.0
828,Ruposhi Bangla Express,Dhaka,Benapole,Monday,2.0,Bhanga Jn,11:50,11:50,1.0,18.0
828,Ruposhi Bangla Express,Dhaka,Benapole,Monday,3.0,Kashiani Jn,12:22,12:22,1.0,18.0
828,Ruposhi Bangla Express,Dhaka,Benapole,Monday,4.0,Narail,12:45,12:45,1.0,18.0
828,Ruposhi Bangla Express,Dhaka,Benapole,Monday,5.0,Jashore Jn,13:25,13:25,1.0,18.0
828,Ruposhi Bangla Express,Dhaka,Benapole,Monday,6.0,Benapole,14:25,,1.0,18.0
1,Dhaka Mail,Chattogram,Dhaka,,1.0,Chattogram,,23:45,1.0,18.0
1,Dhaka Mail,Chattogram,Dhaka,,2.0,Bhatiari,00:05,00:05,2.0,18.0
1,Dhaka Mail,Chattogram,Dhaka,,3.0,Feni,01:20,01:20,2.0,18.0
1,Dhaka Mail,Chattogram,Dhaka,,4.0,Laksam Jn,02:06,02:06,2.0,18.0
1,Dhaka Mail,Chattogram,Dhaka,,5.0,Cumilla,02:34,02:34,2.0,18.0
1,Dhaka Mail,Chattogram,Dhaka,,6.0,Akhaura Jn,03:40,03:40,2.0,18.0
1,Dhaka Mail,Chattogram,Dhaka,,7.0,Brahmanbaria,04:01,04:01,2.0,18.0
1,Dhaka Mail,Chattogram,Dhaka,,8.0,Ashuganj,04:18,04:18,2.0,18.0
1,Dhaka Mail,Chattogram,Dhaka,,9.0,Bhairab Bazar Jn,04:31,04:31,2.0,18.0
1,Dhaka Mail,Chattogram,Dhaka,,10.0,Methikanda,04:47,04:47,2.0,18.0
1,Dhaka Mail,Chattogram,Dhaka,,11.0,Narsingdi,05:09,05:09,2.0,18.0
1,Dhaka Mail,Chattogram,Dhaka,,12.0,Ghorashal Flag,05:25,05:25,2.0,18.0
1,Dhaka Mail,Chattogram,Dhaka,,13.0,Arikhola,05:36,05:36,2.0,18.0
1,Dhaka Mail,Chattogram,Dhaka,,14.0,Tongi Jn,06:00,06:00,2.0,18.0
1,Dhaka Mail,Chattogram,Dhaka,,15.0,Dhaka Airport,06:15,06:15,2.0,18.0
1,Dhaka Mail,Chattogram,Dhaka,,16.0,Dhaka Cantonment,06:25,06:25,2.0,18.0
1,Dhaka Mail,Chattogram,Dhaka,,17.0,Dhaka,07:00,,2.0,18.0
2,Chattogram Mail,Dhaka,Chattogram,,1.0,Dhaka,,23:45,1.0,18.0
2,Chattogram Mail,Dhaka,Chattogram,,2.0,Dhaka Cantonment,00:04,00:04,2.0,18.0
2,Chattogram Mail,Dhaka,Chattogram,,3.0,Dhaka Airport,00:17,00:17,2.0,18.0
2,Chattogram Mail,Dhaka,Chattogram,,4.0,Tongi Jn,00:28,00:28,2.0,18.0
2,Chattogram Mail,Dhaka,Chattogram,,5.0,Narsingdi,01:05,01:05,2.0,18.0
2,Chattogram Mail,Dhaka,Chattogram,,6.0,Methikanda,01:25,01:25,2.0,18.0
2,Chattogram Mail,Dhaka,Chattogram,,7.0,Bhairab Bazar Jn,01:50,01:50,2.0,18.0
2,Chattogram Mail,Dhaka,Chattogram,,8.0,Ashuganj,02:00,02:00,2.0,18.0
2,Chattogram Mail,Dhaka,Chattogram,,9.0,Brahmanbaria,02:19,02:19,2.0,18.0
2,Chattogram Mail,Dhaka,Chattogram,,10.0,Akhaura Jn,02:55,02:55,2.0,18.0
2,Chattogram Mail,Dhaka,Chattogram,,11.0,Cumilla,03:48,03:48,2.0,18.0
2,Chattogram Mail,Dhaka,Chattogram,,12.0,Laksam Jn,04:15,04:15,2.0,18.0
2,Chattogram Mail,Dhaka,Chattogram,,13.0,Hasanpur,04:37,04:37,2.0,18.0
2,Chattogram Mail,Dhaka,Chattogram,,14.0,Feni,05:05,05:05,2.0,18.0
2,Chattogram Mail,Dhaka,Chattogram,,15.0,Sitakund,06:00,06:00,2.0,18.0
2,Chattogram Mail,Dhaka,Chattogram,,16.0,Bhatiari,06:27,06:27,2.0,18.0
2,Chattogram Mail,Dhaka,Chattogram,,17.0,Pahartali,06:45,06:45,2.0,18.0
2,Chattogram Mail,Dhaka,Chattogram,,18.0,Chattogram,07:10,,2.0,18.0
784,Tungipara Express,Rajshahi,Gobra,Monday,1.0,Rajshahi,,15:30,1.0,13.0
784,Tungipara Express,Rajshahi,Gobra,Monday,2.0,Ishwardi Jn,16:40,16:40,1.0,13.0
784,Tungipara Express,Rajshahi,Gobra,Monday,3.0,Bheramara,17:03,17:03,1.0,13.0
784,Tungipara Express,Rajshahi,Gobra,Monday,4.0,Poradaha Jn,17:45,17:45,1.0,13.0
784,Tungipara Express,Rajshahi,Gobra,Monday,5.0,Kushtia Court,18:00,18:00,1.0,13.0
784,Tungipara Express,Rajshahi,Gobra,Monday,6.0,Kumarkhali,18:20,18:20,1.0,13.0
784,Tungipara Express,Rajshahi,Gobra,Monday,7.0,Khoksa,18:32,18:32,1.0,13.0
784,Tungipara Express,Rajshahi,Gobra,Monday,8.0,Pangsha,19:00,19:00,1.0,13.0
784,Tungipara Express,Rajshahi,Gobra,Monday,9.0,Kalukhali Jn,19:12,19:12,1.0,13.0
784,Tungipara Express,Rajshahi,Gobra,Monday,10.0,Bahar Pur,19:28,19:28,1.0,13.0
784,Tungipara Express,Rajshahi,Gobra,Monday,11.0,Naliagram,19:42,19:42,1.0,13.0
784,Tungipara Express,Rajshahi,Gobra,Monday,12.0,Madhukhali Jn,19:54,19:54,1.0,13.0
784,Tungipara Express,Rajshahi,Gobra,Monday,13.0,Boalmari,20:16,20:16,1.0,13.0
784,Tungipara Express,Rajshahi,Gobra,Monday,14.0,Kashiani Jn,20:43,20:43,1.0,13.0
784,Tungipara Express,Rajshahi,Gobra,Monday,15.0,Chapta,20:54,20:54,1.0,13.0
784,Tungipara Express,Rajshahi,Gobra,Monday,16.0,Chhoto Bahirbag,21:08,21:08,1.0,13.0
784,Tungipara Express,Rajshahi,Gobra,Monday,17.0,Chandra Dighalia,21:21,21:21,1.0,13.0
784,Tungipara Express,Rajshahi,Gobra,Monday,18.0,Gopalganj,21:38,21:38,1.0,13.0
784,Tungipara Express,Rajshahi,Gobra,Monday,19.0,Khatra,21:51,21:51,1.0,13.0
784,Tungipara Express,Rajshahi,Gobra,Monday,20.0,Gobra,22:10,,1.0,13.0
785,Bijoy Express,Chattogram,Jamalpur,Tuesday,1.0,Chattogram,,09:15,1.0,13.0
785,Bijoy Express,Chattogram,Jamalpur,Tuesday,2.0,Bhatiari,09:33,09:33,1.0,13.0
785,Bijoy Express,Chattogram,Jamalpur,Tuesday,3.0,Feni,10:41,10:41,1.0,13.0
785,Bijoy Express,Chattogram,Jamalpur,Tuesday,4.0,Laksam Jn,11:20,11:20,1.0,13.0
785,Bijoy Express,Chattogram,Jamalpur,Tuesday,5.0,Cumilla,11:44,11:44,1.0,13.0
785,Bijoy Express,Chattogram,Jamalpur,Tuesday,6.0,Akhaura Jn,12:40,12:40,1.0,13.0
785,Bijoy Express,Chattogram,Jamalpur,Tuesday,7.0,Bhairab Bazar,13:20,13:20,1.0,13.0
785,Bijoy Express,Chattogram,Jamalpur,Tuesday,8.0,Sararchar,13:54,13:54,1.0,13.0
785,Bijoy Express,Chattogram,Jamalpur,Tuesday,9.0,Kishoreganj,14:33,14:33,1.0,13.0
785,Bijoy Express,Chattogram,Jamalpur,Tuesday,10.0,Atharabari,15:07,15:07,1.0,13.0
785,Bijoy Express,Chattogram,Jamalpur,Tuesday,11.0,Gouripur,15:55,15:55,1.0,13.0
785,Bijoy Express,Chattogram,Jamalpur,Tuesday,12.0,Mymensingh,16:28,16:28,1.0,13.0
785,Bijoy Express,Chattogram,Jamalpur,Tuesday,13.0,Piyarpur,17:08,17:08,1.0,13.0
785,Bijoy Express,Chattogram,Jamalpur,Tuesday,14.0,Jamalpur,18:00,,1.0,13.0
786,Bijoy Express,Jamalpur,Chattogram,Tuesday,1.0,Jamalpur,,20:00,1.0,13.0
786,Bijoy Express,Jamalpur,Chattogram,Tuesday,2.0,Piyarpur,20:32,20:32,1.0,13.0
786,Bijoy Express,Jamalpur,Chattogram,Tuesday,3.0,Mymensingh,21:35,21:35,1.0,13.0
786,Bijoy Express,Jamalpur,Chattogram,Tuesday,4.0,Gouripur,22:20,22:20,1.0,13.0
786,Bijoy Express,Jamalpur,Chattogram,Tuesday,5.0,Atharabari,22:49,22:49,1.0,13.0
786,Bijoy Express,Jamalpur,Chattogram,Tuesday,6.0,Kishoreganj,23:26,23:26,1.0,13.0
786,Bijoy Express,Jamalpur,Chattogram,Tuesday,7.0,Sararchar,00:01,00:01,2.0,13.0
786,Bijoy Express,Jamalpur,Chattogram,Tuesday,8.0,Bhairab Bazar,00:35,00:35,2.0,13.0
786,Bijoy Express,Jamalpur,Chattogram,Tuesday,9.0,Akhaura Jn,01:25,01:25,2.0,13.0
786,Bijoy Express,Jamalpur,Chattogram,Tuesday,10.0,Cumilla,02:10,02:10,2.0,13.0
786,Bijoy Express,Jamalpur,Chattogram,Tuesday,11.0,Laksam Jn,02:35,02:35,2.0,13.0
786,Bijoy Express,Jamalpur,Chattogram,Tuesday,12.0,Feni,03:17,03:17,2.0,13.0
786,Bijoy Express,Jamalpur,Chattogram,Tuesday,13.0,Bhatiari,04:27,04:27,2.0,13.0
786,Bijoy Express,Jamalpur,Chattogram,Tuesday,14.0,Chattogram,05:00,,2.0,13.0
787,Sonar Bangla Express,Chattogram,Dhaka,Tuesday,1.0,Chattogram,,17:00,1.0,13.0
